SrcAddr,DstAddr,Sport,Dport,SrcBytes,DstBytes,SrcLoad,DstLoad,SrcGap,DstGap,SIntPkt,DIntPkt,SIntPktAct,DIntPktAct,SrcJitter,DstJitter,sMaxPktSz,dMaxPktSz,sMinPktSz,dMinPktSz,Dur,Trans,TotPkts,TotBytes,Load,Loss,pLoss,pSrcLoss,pDstLoss,Rate,SrcMac,DstMac,Packet_num,Class
10.0.1.172,10.0.1.150,63377,1111,496.0,186.0,244737.0,81579.0,0.0,0.0,4.053333,2.625,0.0,0.0,2.954965,2.589,310,66,60,60,0.0121599999999999,1,7.0,682.0,326316.0,0,0.0,0.0,0.0,493.421,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1567,0
10.0.1.172,10.0.1.150,63382,1111,496.0,186.0,181176.0,60392.0,0.0,0.0,5.475333,3.7265,0.0,0.0,2.835325,3.7205,310,66,60,60,0.016426,1,7.0,682.0,241568.0,0,0.0,0.0,0.0,365.275,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1568,0
10.0.1.172,10.0.1.150,63383,1111,496.0,186.0,217862.0,72621.0,0.0,0.0,4.553333,3.394,0.0,0.0,1.876211,3.388,310,66,60,60,0.01366,1,7.0,682.0,290483.0,0,0.0,0.0,0.0,439.239,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1569,0
10.0.1.172,10.0.1.150,63391,1111,496.0,186.0,284894.0,94965.0,0.0,0.0,3.482,2.1835,0.0,0.0,2.573491,2.1405,310,66,60,60,0.0104459999999999,1,7.0,682.0,379858.0,0,0.0,0.0,0.0,574.383,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1570,0
10.0.1.172,10.0.1.150,63393,1111,496.0,186.0,237947.0,79316.0,0.0,0.0,4.169,2.2755,0.0,0.0,2.694601,2.1795,310,66,60,60,0.0125069999999999,1,7.0,682.0,317262.0,0,0.0,0.0,0.0,479.731,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1571,0
10.0.1.172,10.0.1.150,63397,1111,496.0,186.0,258985.0,86328.0,0.0,0.0,3.830333,1.7375,0.0,0.0,3.308135,1.7315,310,66,60,60,0.011491,1,7.0,682.0,345314.0,0,0.0,0.0,0.0,522.148,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1572,0
10.0.1.172,10.0.1.150,63399,1111,496.0,186.0,130184.0,43395.0,0.0,0.0,7.62,5.128,0.0,0.0,3.689151,5.093,310,66,60,60,0.02286,1,7.0,682.0,173578.0,0,0.0,0.0,0.0,262.467,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1573,0
10.0.1.172,10.0.1.150,63407,1111,496.0,186.0,247979.0,82660.0,0.0,0.0,4.000333,2.551,0.0,0.0,2.932592,2.516,310,66,60,60,0.012001,1,7.0,682.0,330639.0,0,0.0,0.0,0.0,499.958,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1574,0
10.0.1.172,10.0.1.150,63409,1111,496.0,186.0,259008.0,86336.0,0.0,0.0,3.83,2.2925,0.0,0.0,2.889088,2.2575,310,66,60,60,0.01149,1,7.0,682.0,345344.0,0,0.0,0.0,0.0,522.193,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1575,0
10.0.1.172,10.0.1.150,63416,1111,496.0,186.0,258603.0,86201.0,0.0,0.0,3.836,1.796,0.0,0.0,3.260659,1.779,310,66,60,60,0.011508,1,7.0,682.0,344804.0,0,0.0,0.0,0.0,521.376,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1576,0
10.0.1.172,10.0.1.150,63421,1111,496.0,186.0,314189.0,104730.0,0.0,0.0,3.1573330000000004,1.811,0.0,0.0,2.454011,1.767,310,66,60,60,0.009472,1,7.0,682.0,418919.0,0,0.0,0.0,0.0,633.446,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1577,0
10.0.1.172,10.0.1.150,63423,1111,496.0,186.0,261305.0,87102.0,0.0,0.0,3.796333,2.779,0.0,0.0,2.68939,2.735,310,66,60,60,0.011389,1,7.0,682.0,348406.0,0,0.0,0.0,0.0,526.824,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1578,0
10.0.1.172,10.0.1.150,63425,1111,496.0,186.0,226847.0,75616.0,0.0,0.0,4.373,3.17,0.0,0.0,3.096477,3.152,310,66,60,60,0.013119,1,7.0,682.0,302462.0,0,0.0,0.0,0.0,457.352,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1579,0
10.0.1.172,10.0.1.150,63429,1111,496.0,186.0,260208.00000000003,86736.0,0.0,0.0,3.812333,1.8285,0.0,0.0,3.277103,1.6385,310,66,60,60,0.011437,1,7.0,682.0,346944.0,0,0.0,0.0,0.0,524.613,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1580,0
10.0.1.172,10.0.1.150,63432,1111,496.0,186.0,223139.0,74380.0,0.0,0.0,4.445667,2.692,0.0,0.0,3.324922,2.657,310,66,60,60,0.013337,1,7.0,682.0,297518.0,0,0.0,0.0,0.0,449.876,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1581,0
10.0.1.172,10.0.1.150,63438,1111,496.0,186.0,264439.0,88146.0,0.0,0.0,3.751333,2.168,0.0,0.0,2.875071,2.127,310,66,60,60,0.011254,1,7.0,682.0,352586.0,0,0.0,0.0,0.0,533.144,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1582,0
10.0.1.172,10.0.1.150,63440,1111,496.0,186.0,261259.0,87086.0,0.0,0.0,3.797,2.2385,0.0,0.0,2.891484,2.2205,310,66,60,60,0.011391,1,7.0,682.0,348345.0,0,0.0,0.0,0.0,526.732,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1583,0
10.0.1.172,10.0.1.150,63446,1111,496.0,186.0,209548.0,69849.0,0.0,0.0,4.734,3.163,0.0,0.0,3.413485,3.144,310,66,60,60,0.014202,1,7.0,682.0,279397.0,0,0.0,0.0,0.0,422.476,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1584,0
10.0.1.172,10.0.1.150,63449,1111,496.0,186.0,268908.0,89636.0,0.0,0.0,3.689,2.5645,0.0,0.0,2.633388,2.5295,310,66,60,60,0.011067,1,7.0,682.0,358543.0,0,0.0,0.0,0.0,542.152,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1585,0
10.0.1.172,10.0.1.150,63457,1111,496.0,186.0,236830.0,78943.0,0.0,0.0,4.188667,2.7665,0.0,0.0,3.026859,2.7095,310,66,60,60,0.0125659999999999,1,7.0,682.0,315773.0,0,0.0,0.0,0.0,477.479,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1586,0
10.0.1.172,10.0.1.150,63462,1111,496.0,186.0,209873.0,69958.0,0.0,0.0,4.726667,3.1685,0.0,0.0,3.4134,3.1005,310,66,60,60,0.01418,1,7.0,682.0,279831.0,0,0.0,0.0,0.0,423.131,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1587,0
10.0.1.172,10.0.1.150,63465,1111,496.0,186.0,209755.0,69918.0,0.0,0.0,4.7293330000000005,3.6105,0.0,0.0,2.0657650000000003,3.6055,310,66,60,60,0.014188,1,7.0,682.0,279673.0,0,0.0,0.0,0.0,422.893,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1588,0
10.0.1.172,10.0.1.150,63470,1111,496.0,186.0,196617.0,65539.0,0.0,0.0,5.045333,2.7865,0.0,0.0,3.968068,2.6925,310,66,60,60,0.015136,1,7.0,682.0,262156.0,0,0.0,0.0,0.0,396.406,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1589,0
10.0.1.172,10.0.1.150,63471,1111,496.0,186.0,183048.0,61016.0,0.0,0.0,5.419333,3.164,0.0,0.0,4.121592,3.095,310,66,60,60,0.016258,1,7.0,682.0,244064.0,0,0.0,0.0,0.0,369.049,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1590,0
10.0.1.172,10.0.1.150,63474,1111,496.0,186.0,279253.0,93084.0,0.0,0.0,3.552333,2.365,0.0,0.0,2.572037,2.287,310,66,60,60,0.010657,1,7.0,682.0,372337.0,0,0.0,0.0,0.0,563.01,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1591,0
10.0.1.172,10.0.1.150,63475,1111,496.0,186.0,182610.0,60870.0,0.0,0.0,5.432333,4.037,0.0,0.0,1.99712,4.02,310,66,60,60,0.016297,1,7.0,682.0,243480.0,0,0.0,0.0,0.0,368.166,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1592,0
10.0.1.172,10.0.1.150,63480,1111,496.0,186.0,176032.0,58677.0,0.0,0.0,5.635333,4.4965,0.0,0.0,1.67427,4.3895,310,66,60,60,0.016906,1,7.0,682.0,234710.0,0,0.0,0.0,0.0,354.904,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1593,0
10.0.1.172,10.0.1.150,63483,1111,496.0,186.0,193084.0,64361.00000000001,0.0,0.0,5.137667,3.284,0.0,0.0,3.754999,3.25,310,66,60,60,0.015413,1,7.0,682.0,257445.0,0,0.0,0.0,0.0,389.282,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1594,0
10.0.1.172,10.0.1.150,63484,1111,496.0,186.0,228449.0,76150.0,0.0,0.0,4.342333,3.078,0.0,0.0,3.087387,3.019,310,66,60,60,0.013027,1,7.0,682.0,304598.0,0,0.0,0.0,0.0,460.582,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1595,0
10.0.1.172,10.0.1.150,63489,1111,496.0,186.0,175627.0,58542.0,0.0,0.0,5.648333,4.4535,0.0,0.0,1.719255,4.4465,310,66,60,60,0.0169449999999999,1,7.0,682.0,234169.0,0,0.0,0.0,0.0,354.087,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1596,0
10.0.1.172,10.0.1.150,63490,1111,496.0,186.0,242721.0,80907.0,0.0,0.0,4.087,2.1325,0.0,0.0,3.28771,2.0985,310,66,60,60,0.012261,1,7.0,682.0,323628.0,0,0.0,0.0,0.0,489.356,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1597,0
10.0.1.172,10.0.1.150,63492,1111,496.0,186.0,230930.0,76977.0,0.0,0.0,4.295667,3.073,0.0,0.0,3.048873,3.039,310,66,60,60,0.012887,1,7.0,682.0,307907.0,0,0.0,0.0,0.0,465.585,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1598,0
10.0.1.172,10.0.1.150,63494,1111,496.0,186.0,207952.0,69317.0,0.0,0.0,4.770333,3.7065,0.0,0.0,3.195098,3.5865,310,66,60,60,0.014311,1,7.0,682.0,277269.0,0,0.0,0.0,0.0,419.258,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1599,0
10.0.1.172,10.0.1.150,63495,1111,496.0,186.0,251905.0,83968.0,0.0,0.0,3.938,2.493,0.0,0.0,2.88793,2.38,310,66,60,60,0.011814,1,7.0,682.0,335873.0,0,0.0,0.0,0.0,507.872,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1600,0
10.0.1.172,10.0.1.150,63500,1111,496.0,186.0,261007.0,87002.0,0.0,0.0,3.800667,2.236,0.0,0.0,2.887262,2.195,310,66,60,60,0.0114019999999999,1,7.0,682.0,348009.0,0,0.0,0.0,0.0,526.224,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1601,0
10.0.1.172,10.0.1.150,63501,1111,496.0,186.0,221198.0,73733.0,0.0,0.0,4.484667,2.2865,0.0,0.0,3.1619200000000003,2.2235,310,66,60,60,0.0134539999999999,1,7.0,682.0,294931.0,0,0.0,0.0,0.0,445.964,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1602,0
10.0.1.172,10.0.1.150,63504,1111,496.0,186.0,243914.0,81305.0,0.0,0.0,4.067,2.1785,0.0,0.0,3.236856,2.1375,310,66,60,60,0.012201,1,7.0,682.0,325219.0,0,0.0,0.0,0.0,491.763,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1603,0
10.0.1.172,10.0.1.150,63505,1111,496.0,186.0,209666.0,69889.0,0.0,0.0,4.731333,3.6255,0.0,0.0,2.059971,3.6195,310,66,60,60,0.014194,1,7.0,682.0,279555.0,0,0.0,0.0,0.0,422.714,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1604,0
10.0.1.172,10.0.1.150,63510,1111,496.0,186.0,252289.0,84096.0,0.0,0.0,3.932,2.679,0.0,0.0,2.821773,2.637,310,66,60,60,0.011796,1,7.0,682.0,336385.0,0,0.0,0.0,0.0,508.647,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1605,0
10.0.1.172,10.0.1.150,63511,1111,496.0,186.0,225233.0,75078.0,0.0,0.0,4.404333,2.6605,0.0,0.0,2.557554,2.5865,310,66,60,60,0.0132129999999999,1,7.0,682.0,300310.0,0,0.0,0.0,0.0,454.098,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1606,0
10.0.1.172,10.0.1.150,63513,1111,496.0,186.0,286899.0,95633.0,0.0,0.0,3.457667,2.2385,0.0,0.0,2.527544,2.1595,310,66,60,60,0.010373,1,7.0,682.0,382532.0,0,0.0,0.0,0.0,578.425,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1607,0
10.0.1.172,10.0.1.150,63516,1111,496.0,186.0,264416.0,88139.0,0.0,0.0,3.751667,2.1885,0.0,0.0,2.854426,2.1705,310,66,60,60,0.011255,1,7.0,682.0,352554.0,0,0.0,0.0,0.0,533.096,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1608,0
10.0.1.172,10.0.1.150,63519,1111,496.0,186.0,222023.0,74008.0,0.0,0.0,4.468,3.209,0.0,0.0,2.025395,3.202,310,66,60,60,0.013404,1,7.0,682.0,296031.0,0,0.0,0.0,0.0,447.628,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1609,0
10.0.1.172,10.0.1.150,63522,1111,496.0,186.0,276246.0,92082.0,0.0,0.0,3.591,1.9175,0.0,0.0,2.833066,1.8565,310,66,60,60,0.010773,1,7.0,682.0,368328.0,0,0.0,0.0,0.0,556.948,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1610,0
10.0.1.172,10.0.1.150,63524,1111,496.0,186.0,162259.0,54086.0,0.0,0.0,6.113667,5.538,0.0,0.0,4.557471,5.472,310,66,60,60,0.018341,1,7.0,682.0,216346.0,0,0.0,0.0,0.0,327.136,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1611,0
10.0.1.172,10.0.1.150,63530,1111,496.0,186.0,204396.0,68132.0,0.0,0.0,4.853333,3.341,0.0,0.0,3.320989,3.242,310,66,60,60,0.01456,1,7.0,682.0,272527.0,0,0.0,0.0,0.0,412.088,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1612,0
10.0.1.172,10.0.1.150,63537,1111,496.0,186.0,318493.0,106164.0,0.0,0.0,3.114667,1.7795,0.0,0.0,2.433954,1.6745,310,66,60,60,0.009344,1,7.0,682.0,424658.0,0,0.0,0.0,0.0,642.123,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1613,0
10.0.1.172,10.0.1.150,63539,1111,496.0,186.0,183048.0,61016.0,0.0,0.0,5.419333,3.75,0.0,0.0,2.443935,3.639,310,66,60,60,0.016258,1,7.0,682.0,244064.0,0,0.0,0.0,0.0,369.049,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1614,0
10.0.1.172,10.0.1.150,63542,1111,496.0,186.0,243276.0,81092.0,0.0,0.0,4.077667,2.6805,0.0,0.0,2.9789830000000004,2.5755,310,66,60,60,0.0122329999999999,1,7.0,682.0,324368.0,0,0.0,0.0,0.0,490.477,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1615,0
10.0.1.172,10.0.1.150,63545,1111,496.0,186.0,287425.0,95808.0,0.0,0.0,3.451333,2.4185,0.0,0.0,2.472078,2.3155,310,66,60,60,0.010354,1,7.0,682.0,383234.0,0,0.0,0.0,0.0,579.486,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1616,0
10.0.1.172,10.0.1.150,63550,1111,496.0,186.0,237302.0,79101.0,0.0,0.0,4.180333,2.1535,0.0,0.0,3.4039900000000003,2.0715,310,66,60,60,0.012541,1,7.0,682.0,316402.0,0,0.0,0.0,0.0,478.431,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1617,0
10.0.1.172,10.0.1.150,63553,1111,496.0,186.0,295385.0,98462.0,0.0,0.0,3.358333,2.0625,0.0,0.0,2.529827,1.9875,310,66,60,60,0.010075,1,7.0,682.0,393846.0,0,0.0,0.0,0.0,595.534,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1618,0
10.0.1.172,10.0.1.150,63555,1111,496.0,186.0,253968.0,84656.0,0.0,0.0,3.906,2.1325,0.0,0.0,3.0634900000000003,2.1145,310,66,60,60,0.011718,1,7.0,682.0,338624.0,0,0.0,0.0,0.0,512.033,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1619,0
10.0.1.172,10.0.1.150,63557,1111,496.0,186.0,167955.0,55985.0,0.0,0.0,5.906333,3.199,0.0,0.0,4.665116,3.182,310,66,60,60,0.017719,1,7.0,682.0,223940.0,0,0.0,0.0,0.0,338.62,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1620,0
10.0.1.172,10.0.1.150,63561,1111,496.0,186.0,224063.0,74688.0,0.0,0.0,4.427333,2.718,0.0,0.0,3.129719,2.601,310,66,60,60,0.0132819999999999,1,7.0,682.0,298750.0,0,0.0,0.0,0.0,451.739,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1621,0
10.0.1.172,10.0.1.150,63563,1111,496.0,186.0,287148.0,95716.0,0.0,0.0,3.454667,2.3805,0.0,0.0,2.471708,2.3355,310,66,60,60,0.010364,1,7.0,682.0,382864.0,0,0.0,0.0,0.0,578.927,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1622,0
10.0.1.172,10.0.1.150,63569,1111,496.0,186.0,195494.0,65165.00000000001,0.0,0.0,5.074333,3.6445,0.0,0.0,3.597778,3.6105,310,66,60,60,0.0152229999999999,1,7.0,682.0,260658.00000000003,0,0.0,0.0,0.0,394.14,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1623,0
10.0.1.172,10.0.1.150,63571,1111,496.0,186.0,240601.0,80201.0,0.0,0.0,4.123,2.694,0.0,0.0,2.991111,2.634,310,66,60,60,0.012369,1,7.0,682.0,320802.0,0,0.0,0.0,0.0,485.084,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1624,0
10.0.1.172,10.0.1.150,63573,1111,496.0,186.0,208010.0,69337.0,0.0,0.0,4.769,3.2035,0.0,0.0,2.22433,3.1775,310,66,60,60,0.0143069999999999,1,7.0,682.0,277347.0,0,0.0,0.0,0.0,419.375,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1625,0
10.0.1.172,10.0.1.150,63575,1111,496.0,186.0,224316.0,74772.0,0.0,0.0,4.422333,3.3885,0.0,0.0,1.491794,3.3325,310,66,60,60,0.013267,1,7.0,682.0,299088.0,0,0.0,0.0,0.0,452.25,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1626,0
10.0.1.172,10.0.1.150,63579,1111,496.0,186.0,192497.0,64166.0,0.0,0.0,5.153333,3.1845,0.0,0.0,2.926459,3.1805,310,66,60,60,0.01546,1,7.0,682.0,256662.0,0,0.0,0.0,0.0,388.098,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1627,0
10.0.1.172,10.0.1.150,63581,1111,496.0,186.0,328549.0,109516.0,0.0,0.0,3.019333,2.1405,0.0,0.0,2.154215,2.1015,310,66,60,60,0.009058,1,7.0,682.0,438066.0,0,0.0,0.0,0.0,662.398,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1628,0
10.0.1.172,10.0.1.150,63584,1111,496.0,186.0,261834.0,87278.0,0.0,0.0,3.788667,1.7505,0.0,0.0,3.260096,1.7115,310,66,60,60,0.011366,1,7.0,682.0,349111.0,0,0.0,0.0,0.0,527.89,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,1629,0
10.0.1.172,10.0.1.150,63589,1111,496.0,186.0,195725.0,65242.00000000001,0.0,0.0,5.068333,3.185,0.0,0.0,3.727346,3.179,310,66,60,60,0.015205,1,7.0,682.0,260967.0,0,0.0,0.0,0.0,394.607,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,1630,1
10.0.1.172,10.0.1.150,63592,1111,496.0,186.0,146695.0,48898.0,0.0,0.0,6.762333,5.2425,0.0,0.0,4.781383,5.2065,310,66,60,60,0.020287,1,7.0,682.0,195593.0,0,0.0,0.0,0.0,295.756,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,1631,1
10.0.1.172,10.0.1.150,63597,1111,496.0,186.0,183082.0,61027.0,0.0,0.0,5.4183330000000005,4.232,0.0,0.0,3.830415,4.172,310,66,60,60,0.016255,1,7.0,682.0,244109.0,0,0.0,0.0,0.0,369.117,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,1632,1
10.0.1.172,10.0.1.150,63600,1111,496.0,186.0,184684.0,61561.0,0.0,0.0,5.371333,3.0675,0.0,0.0,3.437557,2.9575,310,66,60,60,0.016114,1,7.0,682.0,246245.0,0,0.0,0.0,0.0,372.347,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,1633,1
10.0.1.172,10.0.1.150,63601,1111,496.0,186.0,209312.0,69771.0,0.0,0.0,4.739333,3.129,0.0,0.0,2.906472,3.053,310,66,60,60,0.014218,1,7.0,682.0,279083.0,0,0.0,0.0,0.0,422.0,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,1634,1
10.0.1.172,10.0.1.150,63608,1111,496.0,186.0,194154.0,64718.0,0.0,0.0,5.109333,3.66,0.0,0.0,3.628003,3.593,310,66,60,60,0.015328,1,7.0,682.0,258873.0,0,0.0,0.0,0.0,391.44,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,1635,1
10.0.1.172,10.0.1.150,63613,1111,496.0,186.0,262156.0,87385.0,0.0,0.0,3.784,2.764,0.0,0.0,2.682519,2.67,310,66,60,60,0.011352,1,7.0,682.0,349542.0,0,0.0,0.0,0.0,528.541,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,1636,1
10.0.1.172,10.0.1.150,63620,1111,496.0,186.0,213885.0,71295.0,0.0,0.0,4.638,3.4535,0.0,0.0,3.276618,3.4365,310,66,60,60,0.013914,1,7.0,682.0,285180.0,0,0.0,0.0,0.0,431.22,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,1637,1
10.0.1.172,10.0.1.150,63623,1111,496.0,186.0,158315.0,52772.0,0.0,0.0,6.266,4.071,0.0,0.0,4.589622,3.885,310,66,60,60,0.018798,1,7.0,682.0,211086.0,0,0.0,0.0,0.0,319.183,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,1638,1
10.0.1.172,10.0.1.150,63629,1111,496.0,186.0,186396.0,62132.0,0.0,0.0,5.322,2.977,0.0,0.0,3.444426,2.92,310,66,60,60,0.015966,1,7.0,682.0,248528.0,0,0.0,0.0,0.0,375.799,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,1639,1
10.0.1.172,10.0.1.150,63630,1111,496.0,186.0,272478.0,90826.0,0.0,0.0,3.640667,2.522,0.0,0.0,2.613142,2.444,310,66,60,60,0.010922,1,7.0,682.0,363303.0,0,0.0,0.0,0.0,549.35,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,1640,1
10.0.1.172,10.0.1.150,63633,1111,496.0,186.0,210214.0,70071.0,0.0,0.0,4.719,3.3725,0.0,0.0,3.355226,3.2925,310,66,60,60,0.014157,1,7.0,682.0,280285.0,0,0.0,0.0,0.0,423.819,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,1641,1
10.0.1.172,10.0.1.150,63634,1111,496.0,186.0,181818.0,60606.0,0.0,0.0,5.456,3.797,0.0,0.0,3.896884,3.737,310,66,60,60,0.016368,1,7.0,682.0,242424.0,0,0.0,0.0,0.0,366.569,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,1642,1
10.0.1.172,10.0.1.150,63642,1111,496.0,186.0,184295.0,61432.0,0.0,0.0,5.382667,3.5265,0.0,0.0,2.910785,3.5115,310,66,60,60,0.016148,1,7.0,682.0,245727.0,0,0.0,0.0,0.0,371.563,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,1643,1
10.0.1.172,10.0.1.150,63646,1111,496.0,186.0,232282.0,77427.0,0.0,0.0,4.270667,3.046,0.0,0.0,1.908594,2.943,310,66,60,60,0.012812,1,7.0,682.0,309710.0,0,0.0,0.0,0.0,468.311,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,1644,1
10.0.1.172,10.0.1.150,63650,1111,496.0,186.0,207807.0,69269.0,0.0,0.0,4.773667,3.2235,0.0,0.0,3.438081,3.1575,310,66,60,60,0.014321,1,7.0,682.0,277076.0,0,0.0,0.0,0.0,418.965,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,1645,1
10.0.1.172,10.0.1.150,63652,1111,496.0,186.0,212693.0,70898.0,0.0,0.0,4.664,2.6435,0.0,0.0,3.658198000000001,2.5675,310,66,60,60,0.013992,1,7.0,682.0,283591.0,0,0.0,0.0,0.0,428.816,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,1646,1
10.0.1.172,10.0.1.150,63656,1111,496.0,186.0,269151.0,89717.0,0.0,0.0,3.685667,2.04,0.0,0.0,2.900739,1.935,310,66,60,60,0.0110569999999999,1,7.0,682.0,358868.0,0,0.0,0.0,0.0,542.643,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,1647,1
10.0.1.172,10.0.1.150,63658,1111,496.0,186.0,227002.0,75667.0,0.0,0.0,4.37,3.2875,0.0,0.0,3.087005,3.2175,310,66,60,60,0.01311,1,7.0,682.0,302670.0,0,0.0,0.0,0.0,457.666,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,1648,1
10.0.1.172,10.0.1.150,63663,1111,496.0,186.0,243495.0,81165.0,0.0,0.0,4.074,2.6585,0.0,0.0,2.966867,2.6175,310,66,60,60,0.012222,1,7.0,682.0,324660.0,0,0.0,0.0,0.0,490.918,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,1649,1
10.0.1.172,10.0.1.150,63671,1111,496.0,186.0,196384.0,65461.0,0.0,0.0,5.0513330000000005,3.3095,0.0,0.0,3.682463,3.2295,310,66,60,60,0.0151539999999999,1,7.0,682.0,261845.00000000003,0,0.0,0.0,0.0,395.935,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,1650,1
10.0.1.172,10.0.1.150,63673,1111,496.0,186.0,128486.0,42829.0,0.0,0.0,7.720667,7.2175,0.0,0.0,5.895477,7.1535,310,66,60,60,0.023162,1,7.0,682.0,171315.0,0,0.0,0.0,0.0,259.045,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,1651,1
10.0.1.172,10.0.1.150,63676,1111,496.0,186.0,224875.0,74958.0,0.0,0.0,4.411333,2.566,0.0,0.0,3.37618,2.502,310,66,60,60,0.013234,1,7.0,682.0,299834.0,0,0.0,0.0,0.0,453.378,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,1652,1
